HR,SpO2
112.0,99.0
112.0,98.0
112.0,98.0
112.0,97.0
112.0,97.0
112.0,97.0
112.0,97.0
112.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
110.0,97.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
109.0,96.0
109.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
109.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,98.0
110.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
110.0,98.0
110.0,98.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
112.0,97.0
112.0,97.0
112.0,97.0
112.0,97.0
112.0,97.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
111.0,96.0
112.0,96.0
112.0,96.0
112.0,96.0
112.0,97.0
112.0,97.0
112.0,97.0
112.0,97.0
111.0,98.0
112.0,98.0
112.0,98.0
112.0,98.0
112.0,98.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
111.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,97.0
110.0,98.0
110.0,98.0
110.0,98.0
110.0,98.0
111.0,98.0
111.0,98.0
111.0,98.0
111.0,99.0
111.0,99.0
111.0,99.0
111.0,99.0
111.0,99.0
111.0,99.0
112.0,98.0
112.0,98.0
111.0,98.0
111.0,97.0
111.0,97.0
111.0,96.0
111.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
110.0,96.0
76.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
79.0,100.0
82.0,100.0
79.0,100.0
76.0,100.0
76.0,100.0
76.0,100.0
75.0,100.0
67.0,100.0
63.0,100.0
64.0,100.0
63.0,100.0
60.0,100.0
60.0,100.0
57.0,100.0
55.0,100.0
58.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
60.0,100.0
57.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
52.0,100.0
52.0,100.0
50.0,100.0
50.0,100.0
50.0,100.0
50.0,100.0
53.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
55.0,100.0
58.0,100.0
58.0,100.0
60.0,100.0
60.0,100.0
64.0,100.0
63.0,100.0
64.0,100.0
67.0,100.0
67.0,100.0
67.0,100.0
72.0,100.0
67.0,100.0
67.0,100.0
75.0,100.0
75.0,100.0
75.0,100.0
71.0,100.0
81.0,100.0
78.0,100.0
81.0,100.0
85.0,100.0
85.0,100.0
78.0,100.0
81.0,100.0
74.0,100.0
74.0,100.0
74.0,100.0
74.0,100.0
74.0,100.0
71.0,100.0
74.0,100.0
80.0,100.0
74.0,100.0
74.0,100.0
84.0,100.0
84.0,100.0
84.0,100.0
78.0,100.0
80.0,100.0
85.0,100.0
78.0,100.0
75.0,100.0
74.0,100.0
74.0,100.0
75.0,100.0
77.0,100.0
82.0,100.0
75.0,100.0
82.0,100.0
82.0,100.0
87.0,100.0
88.0,100.0
85.0,100.0
80.0,100.0
79.0,100.0
84.0,100.0
82.0,100.0
85.0,100.0
82.0,100.0
81.0,100.0
81.0,100.0
85.0,100.0
82.0,100.0
85.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
74.0,100.0
75.0,100.0
75.0,100.0
74.0,100.0
78.0,100.0
81.0,100.0
83.0,100.0
83.0,100.0
84.0,100.0
86.0,100.0
87.0,100.0
82.0,100.0
78.0,100.0
73.0,100.0
73.0,100.0
74.0,100.0
74.0,100.0
74.0,100.0
72.0,100.0
76.0,100.0
75.0,100.0
75.0,100.0
78.0,100.0
53.0,100.0
71.0,100.0
68.0,100.0
66.0,100.0
68.0,100.0
68.0,100.0
74.0,100.0
80.0,100.0
84.0,100.0
92.0,100.0
95.0,100.0
93.0,100.0
90.0,100.0
87.0,100.0
84.0,100.0
83.0,100.0
82.0,100.0
82.0,100.0
80.0,100.0
79.0,100.0
80.0,100.0
79.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
77.0,100.0
77.0,100.0
77.0,100.0
78.0,100.0
77.0,100.0
78.0,100.0
78.0,100.0
81.0,100.0
81.0,100.0
83.0,100.0
90.0,100.0
90.0,100.0
93.0,100.0
91.0,100.0
89.0,100.0
89.0,100.0
93.0,100.0
97.0,100.0
92.0,100.0
87.0,100.0
89.0,100.0
98.0,100.0
99.0,100.0
96.0,100.0
93.0,100.0
89.0,100.0
91.0,100.0
92.0,100.0
89.0,100.0
86.0,100.0
87.0,100.0
86.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
81.0,100.0
81.0,100.0
81.0,100.0
81.0,100.0
81.0,100.0
81.0,100.0
81.0,100.0
81.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
83.0,100.0
83.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
82.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
80.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
86.0,100.0
87.0,100.0
87.0,100.0
87.0,100.0
86.0,100.0
84.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
80.0,100.0
80.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
81.0,100.0
79.0,100.0
84.0,100.0
84.0,100.0
94.0,100.0
95.0,100.0
94.0,100.0
97.0,100.0
97.0,100.0
97.0,100.0
88.0,100.0
88.0,100.0
85.0,100.0
80.0,100.0
80.0,100.0
82.0,100.0
80.0,100.0
80.0,100.0
85.0,100.0
82.0,100.0
83.0,100.0
79.0,100.0
81.0,100.0
82.0,100.0
83.0,100.0
72.0,100.0
72.0,100.0
69.0,100.0
69.0,100.0
68.0,100.0
69.0,100.0
67.0,100.0
70.0,100.0
70.0,100.0
71.0,100.0
79.0,100.0
79.0,100.0
82.0,100.0
79.0,100.0
83.0,100.0
79.0,100.0
85.0,100.0
84.0,100.0
80.0,100.0
82.0,100.0
82.0,100.0
86.0,100.0
86.0,100.0
90.0,100.0
91.0,100.0
92.0,100.0
90.0,100.0
95.0,100.0
95.0,100.0
93.0,100.0
91.0,100.0
88.0,100.0
89.0,100.0
88.0,100.0
86.0,100.0
87.0,100.0
88.0,100.0
84.0,100.0
85.0,100.0
87.0,100.0
87.0,100.0
88.0,100.0
89.0,100.0
90.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
91.0,100.0
85.0,100.0
85.0,100.0
85.0,100.0
87.0,100.0
84.0,100.0
86.0,100.0
85.0,100.0
86.0,100.0
86.0,100.0
85.0,100.0
81.0,100.0
79.0,100.0
82.0,100.0
81.0,100.0
80.0,100.0
79.0,100.0
78.0,100.0
79.0,100.0
84.0,100.0
82.0,100.0
83.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
80.0,100.0
79.0,100.0
80.0,100.0
82.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
80.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
83.0,100.0
82.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
81.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
82.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
78.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
78.0,100.0
79.0,100.0
78.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
79.0,100.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
85.0,95.0
85.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
85.0,95.0
84.0,95.0
85.0,95.0
85.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
85.0,95.0
85.0,95.0
85.0,95.0
85.0,95.0
85.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,96.0
83.0,96.0
82.0,96.0
83.0,96.0
83.0,96.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
82.0,95.0
82.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
85.0,95.0
85.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
82.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
83.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
84.0,95.0
86.0,97.0
85.0,97.0
86.0,97.0
85.0,96.0
85.0,96.0
86.0,96.0
86.0,96.0
86.0,96.0
87.0,96.0
88.0,96.0
88.0,96.0
89.0,97.0
89.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
90.0,97.0
91.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
89.0,97.0
89.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,96.0
87.0,96.0
87.0,96.0
88.0,96.0
88.0,96.0
89.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
88.0,97.0
89.0,97.0
89.0,97.0
88.0,97.0
88.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
86.0,97.0
86.0,97.0
86.0,97.0
87.0,97.0
91.0,97.0
89.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,96.0
91.0,96.0
90.0,96.0
88.0,96.0
87.0,96.0
82.0,96.0
82.0,96.0
81.0,96.0
81.0,96.0
80.0,96.0
79.0,96.0
81.0,96.0
81.0,96.0
82.0,97.0
84.0,97.0
84.0,97.0
85.0,97.0
83.0,97.0
82.0,97.0
82.0,97.0
83.0,97.0
84.0,97.0
84.0,97.0
85.0,97.0
85.0,97.0
87.0,97.0
88.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,96.0
89.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
88.0,96.0
87.0,97.0
88.0,97.0
89.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
90.0,97.0
89.0,97.0
88.0,97.0
87.0,97.0
86.0,97.0
85.0,97.0
85.0,97.0
85.0,97.0
86.0,97.0
87.0,97.0
87.0,97.0
87.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
88.0,96.0
88.0,96.0
89.0,96.0
88.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
91.0,97.0
88.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
89.0,97.0
85.0,97.0
88.0,97.0
87.0,97.0
86.0,97.0
85.0,97.0
85.0,97.0
86.0,97.0
87.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
87.0,97.0
88.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
89.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
93.0,97.0
93.0,97.0
94.0,97.0
94.0,97.0
94.0,97.0
94.0,97.0
95.0,97.0
95.0,97.0
95.0,97.0
95.0,96.0
94.0,96.0
94.0,96.0
94.0,96.0
94.0,96.0
94.0,96.0
93.0,96.0
93.0,96.0
93.0,96.0
93.0,97.0
93.0,97.0
93.0,97.0
94.0,97.0
94.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
90.0,97.0
90.0,97.0
87.0,97.0
87.0,97.0
87.0,96.0
87.0,96.0
87.0,96.0
87.0,96.0
90.0,96.0
87.0,96.0
89.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
89.0,97.0
88.0,97.0
87.0,97.0
86.0,97.0
85.0,97.0
82.0,97.0
81.0,97.0
81.0,97.0
81.0,97.0
82.0,97.0
82.0,97.0
82.0,97.0
82.0,97.0
82.0,97.0
84.0,97.0
85.0,97.0
86.0,97.0
87.0,97.0
88.0,97.0
87.0,97.0
88.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
90.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
90.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
93.0,97.0
94.0,97.0
95.0,97.0
95.0,97.0
96.0,97.0
96.0,97.0
95.0,97.0
95.0,97.0
94.0,97.0
93.0,97.0
93.0,97.0
93.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
93.0,97.0
93.0,97.0
94.0,97.0
94.0,97.0
93.0,97.0
93.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
89.0,97.0
88.0,97.0
87.0,97.0
85.0,97.0
83.0,97.0
82.0,97.0
80.0,97.0
79.0,97.0
79.0,97.0
80.0,97.0
81.0,97.0
81.0,97.0
83.0,97.0
84.0,97.0
85.0,97.0
86.0,97.0
87.0,97.0
87.0,97.0
88.0,97.0
88.0,97.0
88.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
89.0,97.0
90.0,96.0
90.0,96.0
91.0,96.0
91.0,96.0
91.0,96.0
91.0,96.0
92.0,96.0
92.0,96.0
93.0,96.0
94.0,96.0
94.0,96.0
94.0,96.0
94.0,96.0
95.0,96.0
94.0,96.0
93.0,96.0
93.0,96.0
92.0,96.0
92.0,96.0
93.0,97.0
93.0,97.0
94.0,97.0
96.0,97.0
96.0,97.0
97.0,97.0
97.0,97.0
97.0,97.0
96.0,97.0
96.0,97.0
95.0,97.0
94.0,97.0
93.0,97.0
93.0,96.0
92.0,96.0
92.0,96.0
93.0,96.0
93.0,96.0
94.0,96.0
94.0,96.0
95.0,96.0
96.0,97.0
96.0,97.0
97.0,97.0
96.0,97.0
96.0,97.0
95.0,97.0
95.0,97.0
93.0,97.0
92.0,97.0
91.0,96.0
91.0,96.0
92.0,96.0
92.0,96.0
95.0,96.0
97.0,96.0
98.0,96.0
99.0,96.0
99.0,96.0
99.0,96.0
99.0,97.0
99.0,97.0
98.0,97.0
97.0,97.0
97.0,97.0
96.0,97.0
96.0,97.0
96.0,97.0
95.0,97.0
95.0,97.0
95.0,96.0
95.0,96.0
95.0,96.0
95.0,96.0
95.0,97.0
94.0,97.0
95.0,97.0
95.0,97.0
94.0,97.0
94.0,97.0
94.0,97.0
94.0,97.0
94.0,96.0
94.0,96.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
91.0,98.0
91.0,98.0
92.0,98.0
92.0,98.0
91.0,98.0
92.0,98.0
92.0,98.0
92.0,99.0
91.0,99.0
92.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
92.0,100.0
92.0,99.0
92.0,98.0
92.0,98.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
92.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
91.0,97.0
91.0,97.0
92.0,97.0
